source,source_row,z,y,x,theta_deg,winding,dk,ct_brightness,conf,pre_repair_global_id,labeled_frac_5cube
unlab,5636,5968,2216,1908,114.0,10,1,124,,223883,0.328
unlab,5654,8400,1929,1811,120.0,10,1,107,,223883,0.328
unlab,5760,8912,1726,1599,216.0,10,1,135,,432308,0.328
unlab,5860,8656,1756,1772,264.0,10,1,159,,416506,0.328
unlab,6165,5776,2219,1923,114.0,11,1,169,,223883,0.328
unlab,6493,3088,2133,2046,24.0,12,1,169,,182791,0.328
unlab,6605,9744,1992,1624,108.0,12,1,158,,484582,0.328
unlab,7073,1744,1578,1551,270.0,13,1,137,,109567,0.328
unlab,7182,5840,2225,1992,84.0,14,1,135,,223883,0.328
unlab,7225,10640,1889,1602,114.0,14,1,168,,608598,0.328
unlab,7520,5840,2019,2042,300.0,15,1,129,,338357,0.328
unlab,7675,7440,1914,1945,258.0,16,1,112,,395815,0.328
unlab,8183,5904,2308,1925,96.0,22,1,151,,223883,0.328
unlab,8215,3216,1800,1581,222.0,22,1,151,,190770,0.328
unlab,8222,3280,1682,1771,258.0,22,1,141,,191048,0.328
unlab,8253,5968,2328,1986,78.0,23,1,125,,223883,0.328
unlab,8409,2896,2325,1660,120.0,27,1,150,,170345,0.328
unlab,204,8528,1839,1741,186.0,2,1,130,,409097,0.32
unlab,263,6864,2144,1932,228.0,2,1,151,,374314,0.32
unlab,546,3088,2138,1787,120.0,3,1,133,,181062,0.32
unlab,1363,6864,2135,1873,204.0,4,1,150,,366751,0.32
unlab,1771,9936,1905,1713,30.0,5,1,187,,523454,0.32
unlab,1875,5200,2195,2009,78.0,5,1,129,,223883,0.32
unlab,1922,1616,1781,1564,108.0,5,2,176,,63448,0.32
unlab,1998,9680,1956,1635,132.0,5,1,168,,484332,0.32
unlab,2313,10384,1695,1657,252.0,5,1,179,,566534,0.32
unlab,2829,8912,1895,1741,102.0,6,1,161,,449316,0.32
unlab,3171,8464,1800,1800,246.0,6,3,154,,416506,0.32
unlab,3378,8528,1744,1944,324.0,6,1,144,,409097,0.32
unlab,3512,3472,2150,1966,48.0,7,1,165,,220499,0.32
unlab,3563,9808,1961,1721,66.0,7,1,174,,500737,0.32
unlab,3821,1232,1801,1485,192.0,7,2,162,,63572,0.32
unlab,4131,4368,1942,2010,312.0,7,1,143,,288083,0.32
unlab,4179,10704,1676,1765,330.0,7,1,193,,598611,0.32
unlab,4221,2960,1992,1956,354.0,7,1,151,,182299,0.32
unlab,4289,8144,1970,1948,48.0,8,1,143,,421333,0.32
unlab,4537,7952,2007,1793,156.0,8,1,146,,412632,0.32
unlab,4722,8144,1818,1882,264.0,8,1,151,,395683,0.32
unlab,5486,912,2189,1526,48.0,10,1,167,,50837,0.32
unlab,6000,5520,2057,2222,348.0,10,1,114,,223883,0.32
unlab,6474,1616,1636,1776,342.0,11,1,170,,109668,0.32
unlab,6929,6928,2256,1909,102.0,13,1,136,,223883,0.32
unlab,7085,6864,2064,1970,276.0,13,1,171,,374327,0.32
unlab,7167,5968,2249,1983,72.0,14,1,120,,223883,0.32
unlab,7331,7376,1982,2005,288.0,14,1,145,,388982,0.32
unlab,7531,4752,1904,2044,312.0,15,1,225,,294917,0.32
unlab,7573,6032,2256,1971,90.0,16,1,146,,223883,0.32
unlab,8039,5712,1986,2007,288.0,19,1,148,,223883,0.32
unlab,8088,1808,1577,1461,228.0,20,1,128,,109143,0.32
unlab,8589,6416,1824,1941,264.0,35,1,119,,357135,0.32
unlab,8673,10192,2269,1931,60.0,43,1,124,,547742,0.32
unlab,162,5648,2143,1924,156.0,2,1,121,,223883,0.312
unlab,450,7568,2078,2016,42.0,3,1,161,,395691,0.312
unlab,578,1872,1790,1536,138.0,3,1,174,,119858,0.312
unlab,799,11024,1075,1994,258.0,3,1,154,,652357,0.312
unlab,970,8784,1871,1796,6.0,4,1,119,,423895,0.312
unlab,1595,8016,1893,1919,312.0,4,1,145,,395683,0.312
unlab,1663,7056,2121,2008,336.0,4,1,159,,382393,0.312
unlab,3424,11152,905,2487,342.0,6,1,137,,651365,0.312
unlab,4117,5456,2037,2024,306.0,7,1,144,,326231,0.312
unlab,4170,2960,1938,1970,330.0,7,1,156,,166749,0.312
unlab,4461,3536,2116,1873,120.0,8,1,161,,218989,0.312
unlab,4569,4688,2035,1775,192.0,8,1,136,,297694,0.312
unlab,5447,1680,1718,1785,6.0,10,1,128,,109766,0.312
unlab,5531,5776,2207,2004,66.0,10,1,160,,223883,0.312
unlab,5609,5904,2224,1924,102.0,10,1,142,,338416,0.312
unlab,5933,2320,1800,1674,300.0,10,1,158,,137776,0.312
unlab,6031,912,2187,1540,42.0,11,1,169,,50837,0.312
unlab,6264,8720,1801,1613,210.0,11,1,149,,409097,0.312
unlab,6324,8400,1776,1802,246.0,11,1,151,,416506,0.312
unlab,6425,10128,1706,1696,300.0,11,1,176,,513023,0.312
unlab,6947,6480,2299,1916,114.0,13,1,143,,223883,0.312
unlab,7335,6992,2023,2066,294.0,14,1,148,,366765,0.312
unlab,7598,6288,2250,1916,108.0,16,1,164,,223883,0.312
unlab,7979,8464,2032,1830,90.0,19,1,154,,420765,0.312
unlab,8034,7056,2017,1959,276.0,19,1,142,,382348,0.312
unlab,8138,5968,2296,1826,126.0,21,1,150,,223883,0.312
unlab,8151,8912,1663,1675,246.0,21,1,130,,442718,0.312
unlab,8191,8464,2032,1776,108.0,22,1,130,,420765,0.312
unlab,8381,9808,1633,1575,246.0,26,1,148,,493360,0.312
unlab,8410,6416,2313,1862,126.0,27,1,153,,223883,0.312
unlab,8422,5584,1811,1979,270.0,27,1,125,,223883,0.312
unlab,8446,7696,1766,1878,252.0,28,1,120,,223883,0.312
wedge,1809,5584,1762,2585,330.0,43,,,1,330228,0.312
unlab,389,9104,1860,1907,6.0,3,1,142,,454820,0.304
unlab,1425,3280,2001,1815,228.0,4,1,154,,198746,0.304
unlab,1593,7568,1971,2049,312.0,4,1,140,,395614,0.304
unlab,1784,7824,2040,1975,36.0,5,1,164,,404718,0.304
unlab,1997,9040,1859,1765,132.0,5,1,152,,454019,0.304
unlab,2661,5712,2175,2026,42.0,6,1,160,,317429,0.304
unlab,2757,9872,1937,1673,72.0,6,1,158,,500909,0.304
unlab,3218,3792,1943,1916,264.0,6,1,155,,242617,0.304
unlab,3454,9744,1900,1742,6.0,7,1,224,,500477,0.304
unlab,4859,8528,1807,1891,336.0,8,1,255,,409097,0.304
unlab,5538,9040,1915,1851,66.0,10,1,150,,449316,0.304
unlab,5988,4304,1973,2069,336.0,10,2,168,,287847,0.304
unlab,6161,2000,1822,1562,114.0,11,1,156,,63448,0.304
unlab,6167,6160,2207,1956,114.0,11,1,166,,223883,0.304
unlab,6178,6160,2205,1946,120.0,11,1,149,,223883,0.304
unlab,6444,7248,2014,2070,312.0,11,1,142,,389698,0.304
unlab,6570,2896,2148,1830,96.0,12,1,147,,152072,0.304
unlab,7244,9808,1958,1560,138.0,14,1,188,,500644,0.304
unlab,7430,8912,1949,1703,114.0,15,1,165,,449828,0.304
unlab,8197,7952,2186,1793,114.0,22,1,148,,404239,0.304
unlab,8242,3856,2093,2132,18.0,23,1,179,,242689,0.304
unlab,8314,8784,1627,1707,264.0,24,1,153,,431713,0.304
unlab,8448,6096,1890,2042,282.0,28,1,123,,352032,0.304
unlab,117,6864,2208,1943,114.0,2,1,140,,374346,0.296
unlab,282,3024,1968,1861,264.0,2,1,138,,181609,0.296
unlab,740,2960,1975,1830,222.0,3,1,153,,165722,0.296
unlab,1007,3216,2060,1890,30.0,4,2,120,,200804,0.296
unlab,1233,2576,2005,1730,150.0,4,1,129,,152011,0.296
unlab,1580,7568,1971,2036,306.0,4,1,119,,395614,0.296
unlab,2004,1616,1771,1509,138.0,5,1,121,,63448,0.296
unlab,2109,4304,2053,1786,174.0,5,1,129,,257820,0.296
unlab,3422,7952,1932,1988,342.0,6,1,100,,413191,0.296
unlab,3679,2896,2152,1760,120.0,7,1,167,,152072,0.296
unlab,3836,4880,1996,1807,198.0,7,1,149,,309973,0.296
unlab,3838,5712,2074,1826,198.0,7,1,142,,223883,0.296
unlab,3919,2128,1801,1539,228.0,7,1,160,,121341,0.296
unlab,4585,9232,1836,1702,198.0,8,3,181,,442653,0.296
unlab,4651,1104,1837,1475,234.0,8,1,154,,53526,0.296
unlab,5021,10192,1948,1690,84.0,9,1,173,,546899,0.296
unlab,6174,1360,1874,1520,120.0,11,1,178,,63448,0.296
unlab,6209,7056,2229,1857,138.0,11,1,147,,382040,0.296
unlab,6318,1488,1632,1578,246.0,11,1,150,,94420,0.296
unlab,6487,2576,2006,1917,12.0,12,1,140,,132122,0.296
unlab,6660,4816,2057,1758,174.0,12,1,149,,310761,0.296
unlab,6909,8208,1995,1881,84.0,13,1,138,,223883,0.296
unlab,6936,3216,2180,1781,108.0,13,1,113,,181006,0.296
unlab,6967,8016,2072,1758,132.0,13,1,145,,404337,0.296
unlab,6974,8144,1959,1799,150.0,13,1,146,,223883,0.296
unlab,7202,10640,1888,1650,96.0,14,1,155,,609680,0.296
unlab,7471,1424,1628,1543,234.0,15,1,144,,94255,0.296
unlab,7746,9296,2064,1863,84.0,17,1,160,,459764,0.296
unlab,7832,10320,1641,1766,306.0,17,1,150,,538427,0.296
unlab,7859,4816,2242,1970,78.0,18,1,144,,299637,0.296
unlab,7927,8720,1720,1714,258.0,18,1,104,,431618,0.296
unlab,8132,8720,2089,1680,108.0,21,1,156,,223883,0.296
unlab,8360,1296,1919,1927,24.0,26,1,145,,79462,0.296
unlab,8441,2128,2135,1499,108.0,28,1,170,,130774,0.296
unlab,8528,2704,1631,1856,276.0,31,1,162,,148526,0.296
unlab,8686,4944,2438,1996,84.0,44,1,141,,313983,0.296
wedge,2222,6928,2748,1998,84.0,66,,,1,376830,0.296
wedge,3168,10064,2592,1852,72.0,61,,,2,504095,0.296
unlab,1048,3024,2103,1927,54.0,4,1,150,,166764,0.288
unlab,1329,3984,2021,1886,192.0,4,1,148,,259061,0.288
unlab,1635,1040,1922,1599,330.0,4,1,142,,68054,0.288
unlab,2064,5904,2159,1878,156.0,5,1,117,,223883,0.288
unlab,2084,10128,1853,1556,162.0,5,1,150,,512497,0.288
unlab,3462,1424,1742,1680,18.0,7,2,174,,63448,0.288
unlab,3820,11088,1008,2026,186.0,7,1,169,,652511,0.288
unlab,3986,7312,2015,1937,252.0,7,1,152,,389843,0.288
unlab,4010,5456,2010,1966,264.0,7,1,118,,318847,0.288
unlab,4212,8336,1843,1959,348.0,7,1,210,,409097,0.288
unlab,4372,9936,2035,1688,78.0,8,1,183,,522772,0.288
unlab,4695,6032,2059,1948,252.0,8,1,124,,344152,0.288
unlab,5109,5968,2196,1889,132.0,9,1,154,,223883,0.288
unlab,6125,9424,2016,1769,90.0,11,1,158,,469771,0.288
unlab,6281,2256,1812,1543,228.0,11,1,144,,126825,0.288
unlab,6679,5136,2002,1866,210.0,12,1,134,,223883,0.288
unlab,7011,7120,2062,1841,216.0,13,1,124,,381598,0.288
unlab,7304,9040,1643,1770,258.0,14,1,154,,442831,0.288
unlab,7342,6160,2019,2069,306.0,14,1,158,,352073,0.288
unlab,7514,5904,2015,1981,288.0,15,1,135,,223883,0.288
unlab,7781,1232,1736,1317,198.0,17,1,124,,62394,0.288
unlab,8408,7760,2205,1837,114.0,27,1,126,,404196,0.288
unlab,8415,976,2087,1143,174.0,27,1,150,,67304,0.288
unlab,43,10640,1782,1714,36.0,2,1,182,,598277,0.28
unlab,222,9616,1874,1660,192.0,2,1,148,,453587,0.28
unlab,803,4752,1990,1913,264.0,3,1,149,,297363,0.28
unlab,1067,7952,1998,1913,60.0,4,1,162,,413239,0.28
unlab,1140,9680,1970,1676,102.0,4,1,168,,484332,0.28
unlab,1525,9552,1836,1732,282.0,4,1,130,,479161,0.28
unlab,2481,1040,1924,1564,318.0,5,2,154,,67644,0.28
unlab,2660,5456,2148,2026,42.0,6,1,149,,325697,0.28
unlab,3529,9104,1912,1864,54.0,7,1,157,,449316,0.28
unlab,4352,9168,1935,1843,72.0,8,1,138,,459335,0.28
unlab,4498,6800,2232,1867,138.0,8,1,133,,223883,0.28
unlab,4967,9296,2010,1900,60.0,9,1,168,,470385,0.28
unlab,6737,9616,1728,1680,252.0,12,1,130,,479262,0.28
unlab,6766,8080,1806,1878,270.0,12,1,137,,395683,0.28
unlab,7099,6224,2049,2018,294.0,13,1,141,,337849,0.28
unlab,7172,1424,1890,1646,78.0,14,1,157,,78528,0.28
unlab,7303,7056,2024,1919,258.0,14,1,135,,381666,0.28
unlab,7348,5648,2005,2083,312.0,14,1,132,,332195,0.28
unlab,7627,5776,2234,1842,138.0,16,1,152,,223883,0.28
unlab,8294,5712,2321,1898,108.0,24,1,155,,223883,0.28
unlab,8318,6864,1986,2019,288.0,24,1,131,,366689,0.28
unlab,8665,1232,1626,1141,204.0,42,1,147,,77204,0.28
unlab,2634,11088,1038,2150,24.0,6,1,130,,650347,0.272
unlab,3104,2448,1893,1683,222.0,6,1,134,,141690,0.272
unlab,3157,10448,1683,1558,240.0,6,1,175,,566820,0.272
unlab,3448,9168,1858,2094,0.0,7,1,137,,442759,0.272
unlab,3548,7568,2110,2018,60.0,7,1,116,,382073,0.272
unlab,3626,9360,2011,1779,90.0,7,1,142,,469799,0.272
unlab,4280,9680,2002,1812,42.0,8,1,141,,470035,0.272
unlab,4508,5456,2158,1900,144.0,8,1,141,,318178,0.272
unlab,4538,9872,1917,1570,156.0,8,1,169,,500842,0.272
unlab,4986,2832,2137,1885,72.0,9,1,124,,165500,0.272
unlab,5156,9936,1928,1523,156.0,9,1,175,,223883,0.272
unlab,5550,7504,2155,2002,72.0,10,1,160,,396002,0.272
unlab,6291,10640,1548,1486,228.0,11,1,155,,599381,0.272
unlab,6601,8144,1989,1864,108.0,12,1,135,,223883,0.272
unlab,6707,8464,1753,1746,234.0,12,1,144,,415918,0.272
unlab,6927,6032,2235,1949,102.0,13,1,162,,223883,0.272
unlab,7313,5712,2004,1964,270.0,14,1,139,,338126,0.272
unlab,7382,1680,1831,1642,66.0,15,1,142,,63448,0.272
unlab,7710,6544,2049,2114,318.0,16,1,144,,360234,0.272
unlab,7714,9744,1732,1876,324.0,16,1,168,,479519,0.272
unlab,7811,10960,1103,1908,264.0,17,1,153,,629431,0.272
unlab,8122,4944,2233,1955,90.0,21,1,130,,223883,0.272
unlab,8575,6160,2399,1993,90.0,34,1,162,,355604,0.272
unlab,945,8336,1855,1903,348.0,3,2,184,,395683,0.267
unlab,780,3856,1948,1882,246.0,3,1,117,,220325,0.264
unlab,1279,10704,1770,1568,162.0,4,1,110,,598720,0.264
unlab,2128,3152,2006,1721,186.0,5,1,131,,181265,0.264
unlab,2989,3664,2055,1860,168.0,6,1,167,,240099,0.264
unlab,3212,10256,1756,1678,258.0,6,1,178,,538757,0.264
unlab,3407,5520,2083,2029,336.0,6,1,152,,332078,0.264
unlab,3873,9808,1791,1562,210.0,7,1,164,,493426,0.264
unlab,4286,5008,2127,2034,48.0,8,1,136,,318152,0.264
unlab,4501,9488,1956,1698,138.0,8,1,160,,483787,0.264
unlab,5454,10704,1773,1784,12.0,10,1,183,,598400,0.264
unlab,5527,3536,2154,1989,66.0,10,1,157,,218989,0.264
unlab,6371,6672,2066,1970,270.0,11,1,126,,365802,0.264
unlab,6756,11024,955,1987,264.0,12,1,151,,649729,0.264
unlab,6784,2128,1746,1613,282.0,12,1,161,,126319,0.264
unlab,7107,8144,1751,1981,300.0,13,1,124,,417194,0.264
unlab,7882,6032,2255,1916,114.0,18,1,134,,223883,0.264
unlab,8389,7504,1821,1996,276.0,26,1,137,,223883,0.264
unlab,8535,6288,1796,2150,300.0,31,1,101,,350190,0.264
wedge,3090,9744,1503,2195,324.0,57,,,1,494033,0.264
unlab,2254,1680,1649,1540,228.0,5,1,160,,109804,0.256
unlab,4724,8848,1796,1725,264.0,8,1,131,,409097,0.256
unlab,4919,10384,1821,1770,30.0,9,2,164,,566643,0.256
unlab,5171,4752,2043,1802,180.0,9,1,115,,309600,0.256
unlab,5595,1680,1803,1571,96.0,10,1,151,,63448,0.256
unlab,5602,8400,1954,1835,96.0,10,1,255,,223883,0.256
unlab,5776,6992,2080,1929,228.0,10,1,164,,382183,0.256
unlab,5798,9296,1828,1795,240.0,10,1,170,,465348,0.256
unlab,6136,9872,2014,1640,96.0,11,1,146,,500948,0.256
unlab,6583,5520,2216,1944,102.0,12,1,139,,332509,0.256
unlab,6701,1552,1615,1519,234.0,12,1,134,,93182,0.256
unlab,7126,10640,1627,1829,324.0,13,1,147,,598191,0.256
unlab,7419,10192,2014,1638,102.0,15,1,163,,546126,0.256
unlab,7565,1936,1865,1615,84.0,16,1,158,,122375,0.256
unlab,8021,1680,1540,1513,246.0,19,1,175,,66130,0.256
unlab,8226,2704,1768,1818,270.0,22,1,160,,63448,0.256
unlab,8246,10256,2030,1918,42.0,23,1,125,,548701,0.256
unlab,8344,2512,2182,1458,144.0,25,1,154,,151857,0.256
unlab,8391,8016,1698,1957,288.0,26,1,134,,409328,0.256
unlab,8584,6096,2388,1963,96.0,35,1,157,,341509,0.256
wedge,310,1648,2329,1873,66.0,69,,,1,116230,0.256
unlab,82,10128,1881,1635,78.0,2,1,180,,523543,0.248
unlab,1383,6928,2114,1873,210.0,4,1,133,,373803,0.248
unlab,1722,1936,1749,1679,12.0,5,1,139,,119990,0.248
unlab,1865,9360,1983,1803,72.0,5,1,108,,469771,0.248
unlab,2096,6544,2195,1879,168.0,5,1,146,,223883,0.248
unlab,2124,11024,1125,1939,180.0,5,1,154,,652738,0.248
unlab,3924,5520,2048,1910,228.0,7,1,167,,332075,0.248
unlab,4375,2896,2157,1861,84.0,8,1,141,,152072,0.248
unlab,4749,8336,1750,1874,276.0,8,1,144,,409097,0.248
unlab,4880,3664,2017,2041,348.0,8,1,162,,241791,0.248
unlab,5174,3664,2025,1814,186.0,9,1,144,,240185,0.248
unlab,6172,8720,1982,1702,114.0,11,1,145,,428488,0.248
unlab,6287,7056,2064,1869,228.0,11,1,139,,382413,0.248
unlab,6397,7632,1925,1992,282.0,11,1,115,,396312,0.248
unlab,6431,5968,2030,2020,306.0,11,1,131,,223883,0.248
unlab,7334,6800,2057,1986,294.0,14,1,143,,366837,0.248
unlab,7975,9168,2028,1836,84.0,19,1,141,,438514,0.248
unlab,7997,7760,2126,1785,138.0,19,1,146,,223883,0.248
unlab,8469,2960,1806,1589,216.0,29,1,162,,160250,0.248
unlab,8846,1360,1017,2121,306.0,59,1,119,,74430,0.248
wedge,2688,8496,1524,2112,312.0,23,,,1,425954,0.248
unlab,160,4304,2054,1888,156.0,2,1,143,,273319,0.24
unlab,473,5392,2176,2031,54.0,3,1,182,,223883,0.24
unlab,1757,10960,1291,2016,24.0,5,1,154,,629723,0.24
unlab,2693,2448,1992,1775,54.0,6,1,151,,132122,0.24
unlab,3789,8144,1929,1820,162.0,7,1,113,,408922,0.24
unlab,5457,2128,1914,1718,24.0,10,1,140,,122230,0.24
unlab,5686,8080,1970,1820,138.0,10,2,140,,412767,0.24
unlab,6572,5072,2185,1956,96.0,12,1,143,,310035,0.24
unlab,7121,3216,1938,1928,318.0,13,1,157,,200130,0.24
unlab,7410,7184,2259,1922,96.0,15,1,111,,223883,0.24
unlab,7626,4048,2217,1778,138.0,16,1,143,,121319,0.24
unlab,7963,10320,1964,1808,48.0,19,1,148,,546542,0.24
unlab,8578,7632,2300,1912,102.0,34,1,145,,223883,0.24
unlab,8597,7632,2307,1846,114.0,36,1,155,,389215,0.24
unlab,8791,6544,2640,1822,108.0,55,1,120,,369175,0.24
wedge,751,2704,1185,2286,300.0,72,,,1,145999,0.24
wedge,2143,6640,2678,1759,114.0,64,,,1,223883,0.24
unlab,38,3216,2052,1867,36.0,2,1,111,,200105,0.232
unlab,2995,10064,1864,1503,168.0,6,1,154,,512734,0.232
unlab,3036,7888,1961,1809,198.0,6,1,186,,412523,0.232
unlab,3535,10448,1870,1676,54.0,7,1,156,,566776,0.232
unlab,3926,6096,2087,1945,228.0,7,1,118,,352062,0.232
unlab,4834,3216,1974,1903,324.0,8,1,135,,200749,0.232
unlab,5695,5328,2197,1825,144.0,10,1,146,,223883,0.232
unlab,5917,7888,1827,1941,288.0,10,1,162,,223883,0.232
unlab,7063,10704,1449,1551,252.0,13,1,116,,599560,0.232
unlab,7199,6032,2238,1960,96.0,14,1,129,,223883,0.232
unlab,7406,6416,2288,1962,96.0,15,1,142,,223883,0.232
unlab,7434,5904,2238,1866,126.0,15,1,154,,223883,0.232
unlab,7662,4304,1844,1807,240.0,16,1,121,,268512,0.232
unlab,7969,5904,2297,1979,78.0,19,1,146,,337877,0.232
unlab,8164,9808,1632,1722,282.0,21,1,156,,493838,0.232
unlab,8249,10064,2128,1733,66.0,23,1,156,,523270,0.232
unlab,8567,1424,1480,1394,228.0,33,1,189,,77684,0.232
wedge,1673,5264,2674,2034,84.0,59,,,1,223883,0.232
wedge,2021,6256,1655,2181,294.0,44,,,1,349763,0.232
wedge,2600,8272,2331,1638,120.0,55,,,1,423147,0.232
unlab,1656,3728,1995,1996,336.0,4,1,165,,242270,0.224
unlab,1724,3536,2033,1996,12.0,5,1,148,,220613,0.224
unlab,2651,3728,2055,1995,36.0,6,2,111,,121319,0.224
unlab,3195,3024,1918,1844,258.0,6,1,134,,181687,0.224
unlab,3247,10960,1158,1923,270.0,6,1,181,,629497,0.224
unlab,3335,9872,1757,1744,306.0,6,1,144,,493452,0.224
unlab,3458,4752,2068,2035,12.0,7,1,161,,299685,0.224
unlab,5368,5776,2043,2012,300.0,9,1,174,,331428,0.224
unlab,5455,1424,1752,1710,18.0,10,1,121,,78528,0.224
unlab,5927,7120,2065,1969,294.0,10,2,144,,382447,0.224
unlab,6911,2064,1968,1586,90.0,13,1,151,,122545,0.224
unlab,7066,6864,2061,1935,258.0,13,1,144,,374327,0.224
unlab,7130,4368,1942,2123,336.0,13,1,118,,288145,0.224
unlab,7500,3024,1812,1866,270.0,15,1,147,,174036,0.224
unlab,7974,7376,2285,1991,84.0,19,1,130,,389414,0.224
unlab,8152,10576,1540,1602,252.0,21,1,178,,567010,0.224
unlab,99,2896,2055,1834,102.0,2,1,115,,165748,0.216
unlab,1081,9232,1924,1828,66.0,4,1,147,,459619,0.216
unlab,2117,2896,2004,1748,180.0,5,1,132,,165707,0.216
unlab,2503,8400,1819,1917,324.0,5,1,226,,409177,0.216
unlab,3322,10640,1654,1718,300.0,6,1,223,,598325,0.216
unlab,3755,10768,1732,1613,144.0,7,1,131,,598597,0.216
unlab,5194,9232,1833,1696,198.0,9,2,170,,442653,0.216
unlab,6851,1616,1747,1827,12.0,13,2,131,,63448,0.216
unlab,7873,6544,2355,1955,96.0,18,1,169,,369670,0.216
unlab,8016,3664,1855,1806,234.0,19,1,111,,230908,0.216
unlab,8108,8784,1979,2083,18.0,21,1,142,,438588,0.216
unlab,8287,10512,2002,1674,84.0,24,1,149,,575887,0.216
unlab,8585,7568,2350,1917,102.0,35,1,147,,398755,0.216
unlab,4365,3216,2134,1855,78.0,8,1,104,,181062,0.213
unlab,1734,10256,1853,1813,12.0,5,1,162,,538265,0.208
unlab,1861,7376,2151,1990,72.0,5,1,135,,390099,0.208
unlab,2586,9808,1867,1779,6.0,6,1,255,,500984,0.208
unlab,2959,8272,1916,1818,156.0,6,1,153,,408922,0.208
unlab,4529,10320,1838,1577,150.0,8,1,176,,538385,0.208
unlab,5035,1232,2002,1560,96.0,9,1,166,,82992,0.208
unlab,5729,1808,1676,1451,198.0,10,1,140,,93339,0.208
unlab,6507,2640,2079,1883,48.0,12,1,159,,152180,0.208
unlab,6903,10640,1924,1703,78.0,13,1,150,,608385,0.208
unlab,7231,6352,2259,1875,126.0,14,1,131,,223883,0.208
unlab,7740,6032,2262,1999,78.0,17,1,132,,223883,0.208
unlab,8229,4496,1789,1939,276.0,22,1,156,,283919,0.208
unlab,8316,1360,1448,1636,276.0,24,1,115,,73217,0.208
unlab,4059,9360,1774,1807,282.0,7,1,254,,442680,0.2
unlab,4103,7248,2026,2025,300.0,7,1,128,,389595,0.2
unlab,4646,8976,1742,1661,228.0,8,1,154,,442834,0.2
unlab,6615,5008,2196,1879,120.0,12,1,120,,310035,0.2
unlab,6992,1168,1817,1397,198.0,13,1,149,,77110,0.2
unlab,7111,6544,2067,2052,306.0,13,1,133,,366071,0.2
unlab,7672,6992,1980,1944,252.0,16,1,149,,374069,0.2
unlab,8093,4304,1765,1920,270.0,20,1,120,,269344,0.2
unlab,8442,5904,2328,1856,114.0,28,1,145,,223883,0.2
unlab,8525,3472,1855,1422,204.0,31,1,145,,173439,0.2
unlab,1762,3216,2071,1910,30.0,5,2,140,,200804,0.192
unlab,2479,10640,1644,1758,312.0,5,1,232,,598410,0.192
unlab,2672,2128,1926,1652,48.0,6,1,154,,122464,0.192
unlab,5386,2064,1754,1657,312.0,9,1,136,,63448,0.192
unlab,5600,7184,2223,1926,96.0,10,1,166,,382082,0.192
unlab,6100,9104,1958,1842,78.0,11,1,159,,459439,0.192
unlab,6554,7056,2259,1957,84.0,12,1,135,,382040,0.192
unlab,7037,5392,1972,1901,240.0,13,1,138,,223883,0.192
unlab,7058,6736,2051,1911,252.0,13,1,132,,366865,0.192
unlab,7216,6032,2236,1937,108.0,14,1,151,,223883,0.192
unlab,7289,8912,1719,1685,240.0,14,1,138,,442833,0.192
unlab,7351,2000,1634,1708,318.0,14,1,122,,119760,0.192
unlab,7577,8464,2010,1830,90.0,16,1,115,,223883,0.192
unlab,8434,10960,1507,2210,42.0,28,1,160,,640027,0.192
unlab,8679,7184,1744,1709,240.0,43,1,131,,223883,0.192
wedge,3207,10160,1117,1349,246.0,54,,,1,530034,0.192
unlab,726,2768,1952,1780,216.0,3,2,152,,152549,0.184
unlab,1240,5200,2114,1916,150.0,4,1,117,,318178,0.184
unlab,1823,2896,2087,1893,60.0,5,1,130,,165624,0.184
unlab,2604,2128,1897,1713,18.0,6,1,142,,130609,0.184
unlab,5015,8272,1971,1902,84.0,9,1,135,,223883,0.184
unlab,5212,5712,2059,1860,210.0,9,1,141,,223883,0.184
unlab,5331,7696,1893,1966,276.0,9,1,129,,404841,0.184
unlab,6460,8720,1804,1853,324.0,11,1,231,,431705,0.184
unlab,6560,2256,2018,1606,90.0,12,1,108,,122397,0.184
unlab,6563,6736,2288,1951,90.0,12,1,129,,223883,0.184
unlab,6983,4816,2058,1754,174.0,13,1,138,,309819,0.184
unlab,7556,5712,2265,2029,66.0,16,1,129,,223883,0.184
unlab,7642,4752,1949,1477,192.0,16,1,163,,223883,0.184
unlab,8223,5840,1952,1946,258.0,22,1,133,,337460,0.184
unlab,8303,1552,1548,1302,210.0,24,1,255,,93429,0.184
unlab,4574,10128,1808,1520,192.0,8,3,179,,512497,0.176
unlab,5438,4752,2029,2055,354.0,9,1,144,,299578,0.176
unlab,5633,2192,1957,1546,114.0,10,1,112,,122475,0.176
unlab,7343,6224,2031,2055,306.0,14,1,137,,352087,0.176
unlab,9005,3600,2754,1696,108.0,75,1,158,,227541,0.176
unlab,9029,3600,2754,1696,108.0,79,1,158,,227541,0.176
unlab,648,1296,1772,1508,180.0,3,1,182,,78353,0.168
unlab,2845,10576,1807,1644,108.0,6,1,166,,599038,0.168
unlab,4392,4112,2145,1946,90.0,8,1,125,,272337,0.168
unlab,5604,1168,2084,1499,102.0,10,1,201,,83625,0.168
unlab,5648,5072,2162,1909,120.0,10,1,120,,317404,0.168
unlab,5714,9616,1924,1655,156.0,10,1,121,,484485,0.168
unlab,6228,6864,2236,1848,150.0,11,1,152,,223883,0.168
unlab,6462,10128,1736,1755,324.0,11,1,255,,538563,0.168
unlab,6531,9936,2006,1714,66.0,12,1,142,,522753,0.168
