instance_id,n_pts,n_k,kmin,kmax,gap,side_min
116539,91,4,47,52,2,38
116541,197,4,51,59,5,19
116542,533,13,41,56,2,4
116549,293,6,52,59,2,61
116550,65,4,47,54,2,7
116559,69,4,50,58,5,34
116560,98,3,59,64,3,48
116562,266,9,43,54,3,80
116563,102,6,52,61,4,6
116564,809,15,50,69,2,64
116567,1264,15,42,59,3,124
116570,152,2,49,53,3,47
116571,206,7,42,54,3,7
116573,381,7,47,58,5,155
116575,247,8,42,52,2,112
116576,154,6,49,59,5,9
116577,784,13,50,66,3,9
116578,475,12,41,56,3,210
116579,3593,20,37,58,2,45
116580,154,4,45,51,3,76
116582,338,9,53,67,3,50
116583,140,4,46,53,4,55
116584,294,7,42,56,6,14
116585,137,6,44,54,2,45
116590,1269,15,39,57,4,127
116592,2765,20,50,74,2,45
116602,500,11,48,62,2,119
116603,577,6,45,54,4,11
116605,68,4,48,61,5,31
116606,70,3,47,58,9,7
116643,152,4,57,65,4,16
116650,445,4,52,67,12,64
116653,444,9,44,58,6,116
116654,88,4,57,69,9,37
116659,427,10,31,45,5,201
116660,212,6,58,68,3,96
116661,113,5,45,57,7,56
116663,850,11,52,69,7,23
116664,276,7,55,66,4,8
116666,123,6,53,63,5,10
116667,177,5,34,40,2,70
116668,142,5,48,62,10,12
116669,241,4,60,65,2,6
116671,257,8,48,62,7,3
116676,639,11,46,62,3,17
116679,122,7,47,61,8,40
116680,343,8,50,62,5,54
116681,898,12,37,52,2,203
116684,13,2,30,36,5,5
116685,154,7,33,45,6,11
116689,8,2,27,30,2,3
116694,105,6,41,50,4,32
116698,70,2,29,33,3,30
116700,439,11,37,49,2,83
116703,178,6,58,66,3,12
116706,321,6,33,41,2,37
116707,73,2,63,67,3,20
116709,672,7,51,66,7,91
116710,251,7,34,46,6,61
116711,775,11,46,59,2,56
116714,92,3,28,33,3,41
116716,120,3,29,34,3,19
116717,454,11,35,48,2,78
116719,86,3,28,33,3,42
116722,391,6,34,41,2,102
116725,130,3,58,66,6,37
116729,518,8,54,65,3,43
116731,36,2,31,35,3,14
116732,54,4,38,44,2,19
116737,482,7,56,66,3,126
116750,146,7,29,37,2,37
116751,60,3,30,34,2,9
116753,780,16,52,72,3,121
116757,135,3,59,64,3,41
116760,217,5,58,65,3,106
116761,80,3,34,38,2,37
116765,195,3,37,42,3,13
116771,154,4,61,66,2,23
116776,191,8,33,45,4,75
116777,213,7,57,65,2,42
116781,1178,13,42,57,3,123
116793,49,3,60,65,3,20
116796,704,12,45,60,3,301
116800,106,4,44,50,3,52
116803,232,4,35,42,2,8
116804,392,6,55,66,3,143
116810,178,4,25,37,6,42
116811,597,16,37,62,5,183
116815,177,4,54,59,2,25
116819,179,7,39,55,7,66
116831,258,5,40,50,6,25
116835,123,6,55,67,6,6
116839,276,11,42,55,3,110
116842,329,7,56,64,2,118
116844,985,15,56,75,2,159
116847,144,4,44,49,2,15
116849,89,4,45,50,2,44
116850,740,16,48,70,4,58
116851,345,9,44,57,3,24
116859,299,5,45,51,2,74
116860,67,3,44,49,3,30
116862,2392,21,52,74,2,264
116871,1179,12,62,76,2,140
116872,542,13,42,58,2,197
116875,61,4,51,56,2,17
116877,148,3,35,39,2,56
116878,447,8,50,60,2,146
116882,186,10,38,61,14,85
116883,712,15,37,58,3,201
116884,115,2,34,37,2,10
116886,245,6,61,69,3,43
116889,122,4,44,50,3,11
116891,419,6,47,60,8,53
116893,75,5,59,69,5,15
116894,136,3,46,52,4,19
116899,613,11,58,73,3,45
116902,663,11,33,50,6,174
116907,101,3,41,51,6,24
116912,48,3,40,44,2,9
116922,249,6,55,63,3,23
116924,69,4,61,66,2,15
116928,455,11,56,72,5,66
116934,67,3,50,67,15,11
116935,579,9,60,76,6,54
116936,434,8,56,72,6,55
116937,3207,26,39,67,2,42
116938,167,3,39,48,7,5
116940,113,3,41,50,7,27
116941,285,8,54,68,7,107
116949,101,6,48,56,2,34
116950,28,2,44,52,7,10
116951,3096,21,44,67,2,5
116952,57,3,43,48,3,23
116959,368,10,51,67,4,68
116961,150,4,53,63,7,59
116968,1306,18,49,72,6,530
116970,510,9,46,57,3,37
116973,138,6,51,60,4,34
116976,325,8,42,53,3,133
116978,1493,16,40,59,3,79
116980,1181,17,49,71,6,127
116981,160,6,52,67,6,30
116984,40,2,44,49,4,11
116986,1031,17,45,66,5,20
116990,315,10,58,74,7,73
116994,365,12,52,72,5,122
116998,453,8,47,57,3,146
117000,727,12,61,76,3,7
117001,79,3,53,57,2,35
117002,357,7,52,63,5,141
117005,104,4,66,75,6,50
117008,21,2,47,59,11,4
117010,215,7,55,64,3,97
117011,732,8,60,70,3,286
117013,339,5,60,68,4,126
117014,50,2,60,65,4,23
117015,711,5,57,64,3,24
117017,332,8,51,61,2,21
117022,438,13,59,73,2,63
117023,215,10,61,74,3,54
117026,103,4,49,58,6,14
117027,1527,11,48,60,2,310
117035,13,2,42,46,3,4
117039,108,5,38,44,2,26
117040,34,3,45,49,2,11
117042,38,2,39,43,3,3
117045,282,8,35,47,5,55
117053,20,2,34,46,11,6
117055,99,5,37,44,3,12
117058,37,4,37,43,3,7
117071,33,3,46,50,2,12
117075,24,2,41,44,2,3
117077,24,3,42,47,3,6
117078,67,3,37,42,2,12
117087,186,7,41,50,2,29
117090,40,2,40,48,7,4
117092,160,3,36,46,8,12
117098,89,7,39,50,3,30
117105,104,5,39,48,5,28
117112,277,9,31,43,3,30
117116,46,3,38,43,3,6
117120,313,9,38,51,2,105
117121,686,10,35,48,2,3
117123,119,4,36,41,2,17
117124,151,7,39,51,3,3
117125,306,6,36,45,4,133
117128,274,11,33,45,2,36
117131,80,4,40,47,2,12
117134,174,5,37,47,6,62
117136,64,3,42,46,2,13
117137,739,5,35,45,6,155
117139,93,4,32,38,2,3
117141,30,2,41,44,2,12
117142,33,3,30,34,2,10
117143,187,3,31,36,3,33
117145,43,3,44,49,3,15
117146,254,6,33,42,4,62
117148,67,4,41,50,6,13
117151,665,8,31,40,2,144
117152,182,8,33,43,2,22
117160,153,4,32,43,6,41
117166,102,5,39,47,4,46
117167,55,2,39,42,2,3
117171,409,6,33,41,3,181
117177,155,6,46,55,4,30
117182,441,9,49,61,2,77
117195,42,2,37,40,2,16
117206,18,2,42,45,2,9
117208,249,5,38,45,3,35
117215,280,5,31,38,3,30
117223,265,4,31,38,4,101
117224,97,6,37,44,2,26
117227,45,2,33,43,9,10
117239,93,4,32,39,4,23
117241,123,3,31,38,5,48
117243,94,4,45,51,3,32
117244,80,2,36,43,6,30
117248,279,8,44,57,6,95
117255,407,5,32,40,4,161
117259,138,8,49,58,2,47
117265,366,7,26,37,2,174
117271,248,6,30,42,7,32
117272,48,4,53,58,2,12
117274,180,3,42,46,2,7
117283,48,5,41,49,4,15
117286,15,4,40,46,3,4
117291,34,3,32,43,9,17
117295,1122,13,29,48,4,261
117303,55,4,50,58,5,17
117304,79,4,49,54,2,34
117312,130,4,37,43,3,9
117317,25,3,45,54,7,5
117319,74,3,43,47,2,10
117333,66,4,46,52,3,32
117342,55,3,35,39,2,25
117343,71,3,48,55,5,27
117363,90,4,59,70,8,35
117365,142,6,40,49,4,16
117375,75,4,50,57,4,3
117387,76,5,46,54,4,11
117394,216,5,42,51,5,11
117403,145,5,43,49,2,18
117423,105,4,45,50,2,46
117428,417,4,35,42,4,54
117429,43,3,51,58,5,3
117443,77,6,48,55,2,25
117446,50,3,41,48,5,7
117459,72,3,61,71,8,6
117477,400,11,61,78,5,7
117482,629,4,57,63,3,11
117487,54,3,48,53,3,8
117495,72,2,41,45,3,22
117501,97,6,48,60,4,41
117520,429,6,44,52,3,15
117531,102,5,61,73,8,17
117532,79,6,53,61,3,20
117535,97,4,49,65,13,40
117546,349,9,54,66,3,36
117563,105,3,45,54,7,10
117565,317,6,48,63,10,53
117566,343,7,50,59,3,155
117569,4132,21,44,67,3,321
117570,90,2,43,46,2,5
117571,128,5,50,57,3,17
117576,390,15,55,73,4,11
117578,66,3,51,58,5,3
117579,330,4,37,44,4,15
117580,95,2,50,55,4,6
117583,162,2,41,45,3,5
117586,548,12,55,73,6,53
117590,86,5,61,73,8,30
117592,243,5,49,58,5,5
117600,70,4,48,61,10,22
117604,291,9,54,67,5,53
117605,378,9,49,69,9,16
117606,39,4,59,65,3,12
117635,55,3,53,60,5,6
117636,29,3,42,48,4,11
117648,56,3,57,63,4,11
117653,446,7,62,70,2,7
117655,53,2,56,63,6,5
117656,53,2,56,63,6,26
117659,25,2,58,64,5,4
117661,178,4,63,74,8,9
117683,73,4,55,61,3,6
117691,624,12,40,58,5,8
117695,899,13,55,73,3,35
117699,60,4,51,59,5,7
117700,226,10,53,69,6,81
117706,111,3,39,43,2,52
117707,277,5,35,41,2,14
117708,186,6,45,60,6,10
117712,896,11,42,59,4,20
117719,248,4,40,46,3,120
117720,146,3,36,46,8,5
117722,88,2,43,48,4,33
117723,104,3,58,64,4,18
117725,64,3,53,58,3,12
117726,299,6,41,55,5,143
117728,199,9,33,45,4,7
117731,163,7,58,68,3,41
117733,416,6,46,58,4,44
117734,128,5,52,62,6,59
117736,247,4,65,71,3,40
117737,237,12,51,68,5,100
117739,184,7,55,66,4,62
117740,530,11,59,74,4,96
117741,85,4,40,47,4,4
117743,126,7,52,63,4,5
117744,311,7,50,63,4,12
117747,1131,14,55,76,4,104
117749,261,8,54,65,3,50
117753,53,5,46,56,3,13
117754,795,11,50,65,5,109
117756,1028,15,48,68,5,323
117760,2126,25,41,71,4,13
117762,236,5,46,58,4,26
117768,47,2,60,66,5,3
117772,294,10,48,61,4,25
117776,501,4,52,59,4,38
117779,200,4,41,51,6,13
117780,426,9,59,75,5,34
117781,595,16,57,75,2,271
117785,234,5,61,71,4,39
117790,1556,15,54,71,3,723
117794,226,4,65,77,9,62
117795,1204,17,56,78,4,432
117799,155,3,67,72,3,67
117800,70,3,63,68,3,30
117802,307,8,53,68,4,30
117804,116,7,47,59,4,15
117805,146,8,66,78,3,44
117806,1750,19,39,63,5,3
117809,383,9,39,51,2,136
117810,556,10,43,57,2,102
117813,331,6,43,50,2,86
117814,735,11,45,60,4,136
117815,95,6,58,69,6,46
117816,2787,17,40,60,4,86
117818,109,5,60,68,4,9
117824,475,14,55,74,5,51
117827,120,2,44,50,5,53
117829,276,4,62,74,9,110
117830,67,4,59,71,9,20
117832,339,10,46,58,3,107
117833,55,3,50,58,5,20
117837,400,7,50,60,4,141
117838,54,4,45,51,3,3
117840,296,6,49,66,8,58
117844,944,12,42,60,7,398
117845,156,3,40,52,10,17
117846,1352,19,65,91,4,288
117847,255,6,65,76,6,41
117852,89,3,59,72,11,40
117853,452,10,47,61,4,185
117860,175,3,48,64,14,18
117862,531,11,56,76,8,91
117863,150,5,47,60,9,33
117865,438,11,45,61,3,97
117869,1491,21,51,75,4,204
117870,1513,12,52,72,6,349
117871,570,11,43,60,5,84
117872,116,4,49,59,7,34
117873,169,4,40,47,4,28
117874,281,6,48,61,8,138
117875,468,10,44,56,2,129
117877,668,15,63,84,5,11
117878,222,6,48,64,9,27
117879,492,9,42,58,6,117
117880,163,7,38,47,2,40
117881,345,11,58,79,11,88
117882,711,11,61,78,7,7
117885,95,2,62,78,15,39
117886,381,6,51,67,11,120
117887,80,4,48,63,12,13
117888,104,4,60,72,9,18
117889,172,7,56,70,8,33
117890,131,4,59,66,4,26
117891,600,10,34,51,5,274
117895,259,12,57,77,5,129
117902,684,13,45,62,3,121
117903,163,4,47,62,12,44
117904,56,2,40,45,4,12
117905,375,10,41,57,5,35
117906,145,4,52,63,8,60
117908,1860,19,54,79,5,438
117909,342,7,52,66,8,136
117914,341,8,52,62,3,66
117915,601,11,35,48,3,78
117917,666,10,52,66,5,288
117918,155,9,27,38,3,35
117919,163,4,55,75,17,4
117924,173,5,49,66,10,42
117926,203,4,58,63,2,60
117928,406,8,46,59,3,158
117929,238,8,37,46,2,87
117930,1789,18,60,79,2,670
117931,60,3,34,38,2,6
117932,172,8,38,47,2,33
117933,65,3,61,78,15,29
117936,89,3,54,59,3,20
117938,401,9,55,68,3,174
117939,700,19,20,40,2,47
117940,86,3,38,42,2,42
117942,76,4,41,46,2,11
117946,583,10,49,62,3,76
117949,832,15,46,67,2,175
117957,120,5,37,47,6,9
117963,83,2,34,38,3,3
117969,48,2,48,54,5,7
117970,75,3,35,40,3,22
117971,295,6,55,68,7,72
117973,122,4,44,49,2,11
117976,445,11,57,76,8,93
117980,65,2,37,43,5,16
117981,44,3,34,40,4,5
117982,207,7,57,66,3,44
117987,283,5,59,71,8,72
117988,203,5,50,58,4,8
117990,95,4,48,53,2,44
117992,408,6,47,57,4,140
117996,337,8,38,48,3,44
117997,511,10,53,65,2,110
118001,244,7,57,72,6,93
118007,55,3,49,56,5,7
118008,1573,20,25,56,11,31
118009,377,10,51,63,3,58
118013,261,6,59,67,3,13
118015,252,6,56,65,4,19
118016,182,6,53,60,2,24
118019,694,11,36,53,4,223
118020,53,3,62,67,3,17
118021,297,8,53,66,5,110
118028,333,7,52,64,5,81
118030,864,12,38,51,2,381
118034,258,10,55,68,4,89
118035,433,12,54,77,11,11
118037,46,3,35,42,5,19
118040,253,6,45,56,3,96
118046,205,5,58,69,6,50
118051,114,5,59,66,3,19
118065,609,11,38,56,5,175
118067,687,18,58,80,3,309
118072,116,5,44,51,3,23
118074,61,5,35,49,10,4
118075,110,2,35,47,11,26
118076,366,14,40,63,5,109
118077,3645,30,37,70,3,134
118081,1147,21,27,51,2,293
118084,172,4,71,84,10,19
118086,149,5,57,75,14,29
118087,1822,16,68,86,3,701
118088,1292,25,62,93,2,36
118091,673,13,31,49,5,106
118092,744,13,44,61,3,202
118094,1580,16,53,70,2,486
118095,798,14,61,82,7,222
118096,308,13,29,47,3,126
118097,576,9,65,82,5,70
118098,61,2,45,50,4,22
118099,756,17,61,89,5,355
118100,1766,16,62,84,6,101
118101,1793,18,52,74,4,73
118103,7082,36,49,93,9,58
118105,6742,27,62,91,3,476
118108,170,4,48,60,9,17
118115,86,3,45,55,5,7
118116,1092,11,48,69,9,270
118117,161,5,67,79,8,11
118120,1884,16,45,66,2,15
118121,519,11,42,57,4,148
118122,2017,25,25,58,4,143
118123,502,11,29,54,12,17
118128,454,9,35,55,8,10
118131,104,4,72,78,3,41
118132,275,5,69,82,9,16
118134,93,4,48,53,2,19
118137,188,7,58,77,12,36
118139,783,12,47,61,3,144
118140,684,10,82,95,3,291
118142,882,14,48,70,8,148
118144,201,7,63,79,7,97
118147,71,2,47,50,2,16
118148,582,9,56,76,10,287
118152,591,15,53,73,6,228
118154,1348,15,50,66,2,23
118155,79,5,57,74,11,33
118157,10,2,53,63,9,3
118158,140,5,47,58,6,50
118161,626,11,71,94,5,7
118164,21,2,49,61,11,5
118168,105,5,54,66,7,32
118172,159,6,45,54,4,22
118182,95,4,36,41,2,32
118184,111,3,43,52,7,6
118187,63,6,39,53,8,3
118189,314,6,35,51,9,75
118190,113,3,34,48,12,40
118192,105,2,45,48,2,17
118208,61,3,39,45,4,7
118214,55,4,34,39,2,11
118222,106,5,35,41,2,28
118224,102,3,37,48,6,42
118267,34,4,38,51,10,17
118271,55,4,39,52,10,27
118276,297,5,39,54,10,15
118284,80,3,38,50,10,3
118285,78,4,37,47,7,18
118294,34,2,45,54,8,11
118302,83,4,35,41,3,5
118306,1413,11,38,54,6,30
118312,417,7,37,49,6,28
118313,22,2,56,72,15,6
118314,18,3,43,54,9,4
118316,80,6,54,61,2,34
118319,34,3,40,45,2,12
118327,39,3,54,59,3,3
118332,465,5,34,45,5,169
118359,36,4,38,51,10,13
118371,38,3,45,57,9,16
118379,107,4,54,70,13,14
118382,407,6,47,54,2,175
118390,162,6,65,75,3,48
118403,69,3,51,57,3,25
118404,357,8,44,58,4,7
118408,65,4,51,64,10,24
118410,56,2,63,66,2,16
118412,289,12,52,67,2,80
118413,450,7,56,77,9,159
118415,364,11,56,77,9,29
118418,120,7,52,64,6,30
118435,85,3,69,77,6,29
118441,124,4,59,68,6,42
118443,394,12,58,78,9,144
118444,776,5,50,61,7,120
118445,79,3,63,77,12,28
118446,316,7,55,66,5,45
118450,193,6,47,54,2,25
118452,220,5,61,70,5,97
118454,217,4,53,63,7,12
118456,430,7,56,68,6,8
118458,193,4,54,63,6,10
118464,1044,9,60,76,8,29
118482,246,3,69,75,4,78
118494,483,7,68,76,2,178
118499,34,3,68,72,2,12
118503,44,3,56,62,4,7
118509,281,8,54,64,3,50
118510,31,2,64,68,3,13
118514,435,7,56,66,2,3
118517,54,4,66,77,8,18
118519,100,3,63,74,9,35
118527,121,4,58,64,3,14
118528,284,7,68,84,10,107
118529,344,3,71,76,3,83
118532,223,6,68,80,7,96
118537,246,5,66,79,5,71
118539,949,10,68,85,8,150
118541,280,6,64,72,3,31
118543,161,3,71,79,6,57
118546,689,9,61,72,2,169
118550,795,10,69,81,3,308
118551,320,8,71,80,2,16
118553,306,8,67,78,3,45
118555,150,2,61,71,9,63
118557,75,4,68,79,5,19
118563,1225,14,70,87,4,77
118565,65,5,64,76,8,15
118566,170,6,70,85,8,6
118567,361,7,67,84,6,106
118568,119,4,66,81,12,8
118569,232,6,63,82,12,7
118570,84,3,66,72,4,27
118571,83,4,64,71,4,22
118573,1308,17,58,84,4,182
118574,345,6,81,88,2,43
118578,3703,23,62,87,2,334
118579,3186,24,62,90,2,84
118582,990,11,58,74,4,107
118584,139,3,80,87,5,33
118589,2287,19,67,93,7,511
118591,32,2,71,74,2,7
118594,342,6,68,78,4,148
118599,63,2,62,69,6,8
118601,43,3,65,71,4,3
118603,33,3,62,73,5,3
118610,73,4,61,66,2,13
118611,48,4,62,73,8,20
118613,94,3,56,60,2,14
118616,205,8,57,66,2,66
118628,69,5,70,82,8,14
118635,52,3,61,65,2,25
118648,42,4,67,80,10,10
118651,134,5,64,77,9,13
118664,155,8,65,79,7,13
118668,32,3,58,62,2,12
118673,131,3,75,82,5,37
118678,266,7,63,74,5,100
118679,150,5,68,77,4,32
118682,171,5,66,73,3,26
118684,130,5,64,72,4,40
118685,104,5,70,86,12,40
118694,122,5,67,80,9,27
118697,227,6,66,74,3,44
118706,92,4,70,76,3,32
118708,71,4,68,74,3,8
118724,58,3,71,86,12,26
118727,446,7,61,71,4,176
118735,195,4,64,74,7,69
118736,449,7,68,86,12,133
118738,47,4,69,86,14,19
118755,52,3,62,72,8,16
118756,157,4,80,86,3,51
118768,112,4,67,79,9,53
118771,219,6,63,72,4,82
118773,342,6,79,86,2,136
118776,1197,17,56,77,2,28
118783,121,4,60,65,2,20
118785,213,4,60,65,2,101
118787,70,2,64,68,3,19
118791,32,2,54,60,5,7
118799,44,6,56,63,2,20
118800,11952,34,47,82,2,128
118805,326,9,54,65,3,86
118808,191,6,54,63,3,91
118814,107,6,56,65,3,31
118815,405,15,50,68,3,143
118818,289,8,50,67,6,24
118819,5696,26,44,73,4,26
118821,182,4,41,52,8,28
118823,95,3,58,63,3,15
118824,703,11,42,55,3,202
118827,497,13,25,40,3,73
118829,203,5,45,55,6,61
118830,3119,25,46,74,2,306
118833,346,12,34,47,2,27
118844,533,10,45,56,2,37
118846,343,2,51,57,5,50
118852,474,9,29,45,8,19
118854,99,3,47,55,6,25
118858,36,2,43,46,2,18
118867,72,2,48,51,2,33
118871,60,2,51,57,5,10
118872,4228,16,35,56,6,33
118875,391,7,28,38,4,79
118876,56,5,38,45,3,9
118885,228,3,52,57,3,97
118886,103,4,47,52,2,37
118890,109,4,49,57,5,34
118892,460,12,35,49,3,86
118893,438,10,32,44,3,67
118896,141,3,51,57,4,3
118898,38,2,54,58,3,10
118899,143,4,50,55,2,46
118904,59,3,51,57,3,10
118908,187,4,41,52,8,8
118913,167,4,42,48,3,28
118916,3385,24,33,59,2,41
118923,858,8,29,45,9,18
118929,684,9,26,42,8,46
118936,554,17,46,68,4,252
118937,53,4,45,50,2,24
118942,378,8,39,61,14,27
118945,683,17,52,75,5,133
118947,261,7,46,68,16,98
118950,108,3,45,51,4,10
118952,1170,20,34,58,3,246
118955,976,15,38,59,6,9
118957,1247,24,25,52,3,564
118958,1708,25,48,75,3,679
118962,727,12,51,66,3,196
118963,519,7,52,66,4,219
118987,89,4,50,62,9,42
118995,65,5,46,53,3,18
118996,128,2,48,51,2,4
119002,172,5,48,55,3,48
119006,254,6,48,55,2,108
119009,76,2,49,56,6,9
119020,168,5,47,54,3,67
119027,64,5,49,55,2,8
119028,12,2,49,56,6,4
119034,241,10,38,52,4,36
119035,174,4,50,57,4,74
119044,120,5,50,56,2,18
119047,57,6,48,56,3,17
119051,47,4,46,53,4,13
119053,40,4,38,50,9,12
119055,36,3,51,56,3,10
119060,183,4,48,57,6,79
119076,176,5,35,42,3,24
119093,173,10,40,51,2,70
119095,178,14,37,57,3,63
119096,191,12,39,60,10,51
119098,106,7,40,57,11,48
119105,1087,17,17,35,2,169
119110,139,6,20,30,3,24
119123,117,5,11,18,3,51
119135,275,4,31,36,2,26
119136,468,8,30,41,3,22
119140,46,4,42,48,3,6
119142,822,16,38,56,3,9
119150,38,3,17,24,5,10
119151,67,5,24,34,4,17
119154,672,10,24,37,4,133
119157,824,8,27,36,2,52
119159,104,3,20,25,3,38
119163,274,3,20,26,4,4
119182,930,13,22,37,3,15
119184,135,5,39,49,6,12
119191,232,8,19,28,2,108
119198,272,7,36,45,2,78
119210,1172,15,22,40,4,172
119213,113,4,19,26,3,12
119221,722,12,37,51,2,64
119226,15,4,42,54,8,7
119227,32738,43,6,53,5,41
119232,364,6,12,21,4,5
119234,33,4,43,56,10,5
119235,154,4,34,43,6,66
119237,168,5,25,34,5,12
119239,853,12,40,53,2,77
119241,1798,21,30,55,5,8
119246,632,25,31,58,3,172
119248,660,14,35,52,3,51
119250,4580,28,27,56,2,1171
119251,2198,29,25,55,2,44
119252,237,11,35,49,4,3
119256,1457,20,21,45,3,71
119257,451,13,17,36,3,68
119258,293,12,34,51,3,48
119261,483,13,35,51,4,205
119263,1257,17,35,54,2,170
119266,125,7,40,51,5,48
119269,137,5,35,45,4,54
119272,710,10,11,26,6,82
119273,13,2,13,18,4,3
119274,545,16,36,53,2,54
119276,17618,30,35,66,2,102
119277,472,12,40,55,3,4
119280,840,13,22,40,5,324
119286,411,10,32,43,2,166
119288,154,8,36,51,6,24
119297,284,6,18,25,2,40
119315,68,3,12,16,2,5
119317,135,4,13,21,3,20
119320,76,4,20,28,5,21
119324,70,2,22,27,4,11
119334,71,4,10,16,3,21
119345,33,2,16,21,4,7
119352,19,2,18,21,2,8
119355,57,2,10,13,2,17
119367,257,5,18,25,2,111
119375,112,4,12,23,6,14
119379,30,2,14,20,5,13
119381,45,2,27,32,4,17
119383,202,2,12,18,5,17
119388,73,3,19,23,2,35
119414,211,8,12,23,3,31
119415,130,7,8,17,3,26
119419,38,3,20,24,2,18
119425,53,3,23,29,4,10
119426,85,4,13,21,5,14
119427,74,4,21,26,2,31
119429,91,5,18,28,6,6
119436,148,4,18,23,2,5
119443,73,4,17,22,2,29
119531,76,6,10,18,3,26
119560,131,4,14,25,8,27
119561,20,2,12,18,5,3
119573,31,2,19,22,2,10
119577,100,6,12,25,8,16
119586,53,3,14,24,8,26
119596,70,6,19,26,2,8
119608,31,2,10,13,2,14
119611,64,2,21,25,3,11
119618,52,2,16,19,2,26
119621,50,2,11,16,4,16
119622,33,3,20,28,6,10
119624,24,2,18,24,5,4
119627,39,4,17,22,2,10
119631,55,4,16,22,3,6
119637,39,3,19,23,2,10
119640,171,5,18,24,2,44
119644,1204,19,15,39,3,132
119647,161,8,17,38,11,53
119651,369,16,19,40,4,138
119659,175,7,16,30,7,40
119665,6980,23,17,42,3,45
119669,63,3,18,25,5,18
119670,1061,15,19,43,4,9
119672,2137,17,12,32,4,183
119674,406,8,16,33,6,17
119680,441,12,17,36,4,214
119681,89,5,21,28,3,18
119685,410,13,14,33,4,8
119686,681,12,16,40,13,5
119687,19,3,20,27,5,3
119689,123,6,14,23,4,37
119690,21,2,22,28,5,9
119693,42,5,19,26,2,14
119696,969,17,19,39,3,345
119703,154,9,20,37,6,20
119712,280,11,12,32,7,73
119713,115,8,28,39,3,15
119725,61,3,21,28,4,4
119752,347,9,1,13,3,12
119757,165,5,24,30,2,28
119772,108,4,22,34,5,36
119775,2778,19,17,39,2,82
119806,985,18,2,22,3,425
119809,500,9,23,33,2,47
119817,485,9,24,34,2,10
119818,515,10,20,34,4,30
119822,1893,16,21,40,2,65
119823,932,9,0,10,2,53
119824,746,12,0,17,6,367
119828,674,9,0,10,2,104
119830,829,16,23,46,5,220
119831,670,12,34,49,4,104
119833,2004,13,0,19,6,128
119834,2585,21,6,28,2,566
119836,104,7,0,13,5,16
119839,443,10,23,39,2,170
119840,237,10,5,18,3,11
119842,401,11,29,44,4,151
119846,321,10,30,44,2,41
119849,239,7,3,14,4,19
119851,803,14,34,49,2,23
119853,347,10,32,46,4,155
119854,643,13,23,38,2,164
119866,64,3,1,6,3,3
119868,74,6,3,10,2,19
119876,64,3,10,15,3,19
119888,30,3,1,7,3,5
119890,81,3,3,10,5,30
119927,87,2,5,8,2,40
119934,73,3,25,35,6,9
119938,29,2,16,19,2,14
119956,316,5,31,37,2,67
119964,104,2,25,33,7,20
119985,126,2,33,36,2,60
119991,71,3,31,35,2,18
120009,623,11,35,50,4,65
120011,498,10,16,28,3,5
120016,227,5,26,32,2,6
120017,97,2,13,16,2,47
120018,24,2,21,30,8,7
120023,1178,15,34,50,2,21
120030,740,14,26,41,2,97
120032,202,5,40,52,4,3
120035,280,7,34,48,6,48
120036,214,6,13,21,2,35
120037,347,6,35,50,6,146
120039,151,5,47,56,5,15
120041,445,6,46,54,3,221
120047,61,3,41,50,7,20
120048,4018,31,7,39,2,1161
120051,713,13,25,39,2,296
120052,372,7,39,48,3,169
120057,119,5,34,40,2,59
120058,1048,13,37,53,2,5
120060,693,13,27,45,3,35
120063,114,6,36,43,2,40
120064,216,7,33,42,2,29
120065,19,4,35,47,9,9
120069,169,6,26,34,2,58
120071,530,10,31,42,2,90
120072,26,3,23,28,3,3
120073,210,5,29,41,6,25
120074,117,3,31,40,7,11
120075,61,4,26,31,2,24
